1,12.0,923.40,561.94,87.75,194.06,1.0,-1,-1,-1
1,11.0,920.02,661.84,90.45,165.04,1.0,-1,-1,-1
1,10.0,853.87,626.74,130.95,183.26,1.0,-1,-1,-1
1,9.0,976.05,635.85,133.65,175.50,1.0,-1,-1,-1
1,8.0,593.66,548.10,138.04,222.75,1.0,-1,-1,-1
1,7.0,709.43,537.30,130.95,251.78,1.0,-1,-1,-1
1,6.0,1086.08,593.32,164.70,197.10,1.0,-1,-1,-1
1,5.0,1039.50,622.69,159.30,171.79,1.0,-1,-1,-1
1,4.0,748.57,612.56,149.85,184.61,1.0,-1,-1,-1
1,3.0,1159.65,564.64,133.65,209.59,1.0,-1,-1,-1
1,2.0,1200.83,561.60,148.50,206.55,1.0,-1,-1,-1
1,1.0,660.83,558.56,126.90,219.04,1.0,-1,-1,-1
2,12.0,926.10,562.95,89.10,186.98,1.0,-1,-1,-1
2,11.0,918.00,663.53,93.15,163.35,1.0,-1,-1,-1
2,10.0,853.88,626.06,130.95,183.94,1.0,-1,-1,-1
2,9.0,980.78,636.86,129.60,174.49,1.0,-1,-1,-1
2,8.0,594.00,549.45,144.45,221.40,1.0,-1,-1,-1
2,7.0,709.43,545.06,132.30,244.69,1.0,-1,-1,-1
2,6.0,1084.72,594.68,166.05,194.40,1.0,-1,-1,-1
2,5.0,1040.18,623.03,156.60,172.80,1.0,-1,-1,-1
2,4.0,748.58,614.25,152.55,182.25,1.0,-1,-1,-1
2,3.0,1155.60,565.65,137.70,208.58,1.0,-1,-1,-1
2,2.0,1198.80,565.31,151.20,202.84,1.0,-1,-1,-1
2,1.0,659.81,558.23,129.26,222.75,1.0,-1,-1,-1
3,12.0,922.05,563.29,93.15,189.34,1.0,-1,-1,-1
3,11.0,913.95,664.54,101.25,162.34,1.0,-1,-1,-1
3,10.0,853.88,626.40,126.90,184.95,1.0,-1,-1,-1
3,9.0,968.63,637.20,141.75,174.15,1.0,-1,-1,-1
3,8.0,593.66,550.46,152.21,221.06,1.0,-1,-1,-1
3,7.0,709.43,566.33,130.95,222.75,1.0,-1,-1,-1
3,6.0,1084.72,594.34,166.05,196.09,1.0,-1,-1,-1
3,5.0,1038.83,623.36,159.30,170.44,1.0,-1,-1,-1
3,4.0,747.90,614.93,151.20,182.25,1.0,-1,-1,-1
3,3.0,1152.90,566.33,140.40,207.23,1.0,-1,-1,-1
3,2.0,1193.40,564.98,156.60,203.17,1.0,-1,-1,-1
3,1.0,659.48,560.25,129.60,220.73,1.0,-1,-1,-1
4,12.0,912.60,562.28,106.65,231.53,1.0,-1,-1,-1
4,11.0,913.95,666.23,95.85,160.65,1.0,-1,-1,-1
4,10.0,853.88,626.06,135.00,184.61,1.0,-1,-1,-1
4,9.0,963.90,637.20,147.15,174.15,1.0,-1,-1,-1
4,8.0,594.00,550.80,143.10,220.73,1.0,-1,-1,-1
4,7.0,711.45,567.68,141.75,221.40,1.0,-1,-1,-1
4,6.0,1084.05,593.33,167.40,197.10,1.0,-1,-1,-1
4,5.0,1039.50,624.38,156.60,170.10,1.0,-1,-1,-1
4,4.0,749.25,616.28,149.85,180.90,1.0,-1,-1,-1
4,3.0,1150.88,566.33,141.75,207.23,1.0,-1,-1,-1
4,2.0,1193.40,564.98,156.60,203.17,1.0,-1,-1,-1
4,1.0,659.14,560.25,127.24,219.38,1.0,-1,-1,-1
5,12.0,916.65,563.62,101.25,218.70,1.0,-1,-1,-1
5,11.0,911.25,693.23,106.65,132.30,1.0,-1,-1,-1
5,10.0,843.75,625.05,139.05,184.95,1.0,-1,-1,-1
5,9.0,976.05,636.19,135.00,175.16,1.0,-1,-1,-1
5,8.0,594.00,551.48,147.15,220.72,1.0,-1,-1,-1
5,7.0,710.10,567.00,151.20,223.43,1.0,-1,-1,-1
5,6.0,1084.72,594.34,166.05,193.39,1.0,-1,-1,-1
5,5.0,1038.15,624.04,153.90,171.11,1.0,-1,-1,-1
5,4.0,747.23,615.60,148.50,180.90,1.0,-1,-1,-1
5,3.0,1147.50,568.35,145.80,205.20,1.0,-1,-1,-1
5,2.0,1190.03,564.98,160.65,203.17,1.0,-1,-1,-1
5,1.0,658.80,560.59,128.25,218.36,1.0,-1,-1,-1
