1,9.0,892.35,476.55,106.65,312.52,1.0,-1,-1,-1
1,8.0,888.98,475.88,179.55,306.45,1.0,-1,-1,-1
1,7.0,828.23,451.57,90.45,304.42,1.0,-1,-1,-1
1,6.0,691.88,518.74,221.40,280.46,1.0,-1,-1,-1
1,5.0,615.26,478.91,196.09,333.11,1.0,-1,-1,-1
1,4.0,1048.28,483.98,166.05,286.88,1.0,-1,-1,-1
1,3.0,1385.10,465.75,124.20,364.50,1.0,-1,-1,-1
1,2.0,960.53,513.00,249.75,292.95,1.0,-1,-1,-1
1,1.0,560.59,465.41,146.14,312.19,1.0,-1,-1,-1
2,9.0,895.05,475.54,106.65,313.54,1.0,-1,-1,-1
2,8.0,885.60,475.54,163.35,310.16,1.0,-1,-1,-1
2,7.0,812.70,453.94,118.80,330.41,1.0,-1,-1,-1
2,6.0,688.50,519.75,213.30,280.12,1.0,-1,-1,-1
2,5.0,616.95,480.26,195.75,329.74,1.0,-1,-1,-1
2,4.0,1044.22,484.99,171.45,285.19,1.0,-1,-1,-1
2,3.0,1385.10,467.10,94.50,359.77,1.0,-1,-1,-1
2,2.0,969.98,511.65,240.30,293.62,1.0,-1,-1,-1
2,1.0,572.40,466.09,132.97,310.16,1.0,-1,-1,-1
3,9.0,895.05,476.21,106.65,314.21,1.0,-1,-1,-1
3,8.0,891.68,475.20,171.45,315.90,1.0,-1,-1,-1
3,7.0,815.40,454.61,106.65,305.44,1.0,-1,-1,-1
3,6.0,688.16,519.41,207.56,279.79,1.0,-1,-1,-1
3,5.0,622.01,482.96,189.34,326.36,1.0,-1,-1,-1
3,4.0,1041.53,483.98,176.85,284.85,1.0,-1,-1,-1
3,3.0,1385.10,466.76,99.90,360.79,1.0,-1,-1,-1
3,2.0,972.00,510.30,238.95,294.30,1.0,-1,-1,-1
3,1.0,580.84,465.75,126.56,311.85,1.0,-1,-1,-1
4,9.0,895.05,479.59,109.35,311.51,1.0,-1,-1,-1
4,8.0,892.35,477.23,166.05,314.55,1.0,-1,-1,-1
4,7.0,813.38,456.30,106.65,301.05,1.0,-1,-1,-1
4,6.0,684.79,491.74,204.86,304.09,1.0,-1,-1,-1
4,5.0,621.68,485.33,191.70,323.33,1.0,-1,-1,-1
4,4.0,1044.22,483.98,175.50,284.85,1.0,-1,-1,-1
4,3.0,1385.10,467.10,102.60,361.80,1.0,-1,-1,-1
4,2.0,974.70,509.96,234.90,294.64,1.0,-1,-1,-1
