1,14.0,523.35,388.57,153.00,203.62,1.0,-1,-1,-1
1,13.0,925.20,396.00,111.60,200.70,1.0,-1,-1,-1
1,12.0,227.36,378.45,127.24,203.40,1.0,-1,-1,-1
1,11.0,378.45,376.20,239.40,206.10,1.0,-1,-1,-1
1,10.0,580.05,345.37,135.90,240.52,1.0,-1,-1,-1
1,9.0,646.65,308.92,231.30,283.27,1.0,-1,-1,-1
1,8.0,1121.40,374.17,108.00,221.63,1.0,-1,-1,-1
1,7.0,597.60,195.86,236.70,397.69,1.0,-1,-1,-1
1,6.0,451.57,296.55,155.93,292.05,1.0,-1,-1,-1
1,5.0,779.40,360.90,164.70,231.30,1.0,-1,-1,-1
1,4.0,896.40,249.07,250.20,345.82,1.0,-1,-1,-1
1,3.0,113.51,305.55,175.39,271.80,1.0,-1,-1,-1
1,2.0,240.30,189.56,252.90,395.44,1.0,-1,-1,-1
1,1.0,1130.40,295.65,147.60,302.40,1.0,-1,-1,-1
2,13.0,882.00,376.65,165.60,217.80,1.0,-1,-1,-1
2,12.0,194.85,351.00,189.00,231.30,1.0,-1,-1,-1
2,11.0,362.70,337.27,199.80,240.52,1.0,-1,-1,-1
2,10.0,551.25,356.85,153.00,234.00,1.0,-1,-1,-1
2,9.0,685.80,297.45,181.80,295.20,1.0,-1,-1,-1
2,8.0,1107.90,363.15,129.60,234.00,1.0,-1,-1,-1
2,7.0,593.10,186.75,200.70,407.70,1.0,-1,-1,-1
2,6.0,434.25,297.90,170.10,289.35,1.0,-1,-1,-1
2,5.0,791.10,346.95,141.30,245.70,1.0,-1,-1,-1
2,4.0,892.35,232.65,245.25,362.25,1.0,-1,-1,-1
2,3.0,105.02,299.70,173.31,276.75,1.0,-1,-1,-1
2,2.0,229.72,183.37,263.47,401.63,1.0,-1,-1,-1
2,1.0,1120.50,277.65,158.40,320.40,1.0,-1,-1,-1
3,12.0,208.24,351.90,144.11,229.50,1.0,-1,-1,-1
3,11.0,369.90,325.35,182.70,262.35,1.0,-1,-1,-1
3,10.0,544.05,368.10,151.20,223.20,1.0,-1,-1,-1
3,9.0,675.90,284.40,181.80,310.95,1.0,-1,-1,-1
3,8.0,1093.50,353.47,154.80,241.42,1.0,-1,-1,-1
