1,7.0,733.95,369.45,149.40,178.65,1.0,-1,-1,-1
1,6.0,347.17,363.82,157.72,183.37,1.0,-1,-1,-1
1,5.0,218.48,377.55,130.05,192.60,1.0,-1,-1,-1
1,4.0,728.55,418.72,165.60,173.47,1.0,-1,-1,-1
1,3.0,557.55,415.35,154.80,209.70,1.0,-1,-1,-1
1,2.0,419.85,398.25,181.80,196.20,1.0,-1,-1,-1
1,1.0,935.10,389.47,129.60,182.47,1.0,-1,-1,-1
2,7.0,743.85,367.20,135.90,180.45,1.0,-1,-1,-1
2,6.0,358.20,361.57,147.60,182.93,1.0,-1,-1,-1
2,5.0,232.20,376.65,115.65,191.70,1.0,-1,-1,-1
2,4.0,730.35,414.90,160.20,176.40,1.0,-1,-1,-1
2,3.0,571.50,414.00,141.30,210.60,1.0,-1,-1,-1
2,2.0,420.30,395.10,181.80,198.90,1.0,-1,-1,-1
2,1.0,936.90,387.67,126.00,182.92,1.0,-1,-1,-1
3,7.0,756.00,366.75,114.30,166.50,1.0,-1,-1,-1
3,6.0,368.77,360.00,137.02,185.40,1.0,-1,-1,-1
3,5.0,248.62,377.55,105.75,189.90,1.0,-1,-1,-1
3,4.0,738.45,410.40,152.10,180.90,1.0,-1,-1,-1
3,3.0,588.60,414.67,129.60,208.58,1.0,-1,-1,-1
3,2.0,421.42,392.85,185.17,201.60,1.0,-1,-1,-1
3,1.0,943.20,387.45,118.80,183.60,1.0,-1,-1,-1
4,7.0,771.75,366.52,94.50,179.32,1.0,-1,-1,-1
4,6.0,384.75,358.87,118.80,184.73,1.0,-1,-1,-1
4,5.0,259.20,378.45,100.80,189.00,1.0,-1,-1,-1
4,4.0,754.20,406.12,137.70,182.48,1.0,-1,-1,-1
4,3.0,605.25,415.80,124.20,207.00,1.0,-1,-1,-1
4,2.0,433.80,391.50,174.60,202.50,1.0,-1,-1,-1
4,1.0,954.00,388.12,108.00,182.48,1.0,-1,-1,-1
5,7.0,796.05,367.20,76.50,172.80,1.0,-1,-1,-1
5,6.0,401.62,357.75,100.58,184.50,1.0,-1,-1,-1
5,5.0,272.25,379.12,90.00,188.77,1.0,-1,-1,-1
5,4.0,768.60,404.32,134.10,184.27,1.0,-1,-1,-1
5,3.0,618.30,416.25,109.80,206.10,1.0,-1,-1,-1
5,2.0,450.90,390.60,160.20,201.60,1.0,-1,-1,-1
5,1.0,969.30,388.57,104.40,176.62,1.0,-1,-1,-1
6,7.0,799.20,366.97,76.50,171.22,1.0,-1,-1,-1
6,6.0,411.97,356.85,89.33,184.50,1.0,-1,-1,-1
6,5.0,274.50,377.10,83.70,191.70,1.0,-1,-1,-1
6,4.0,791.55,402.97,124.20,184.72,1.0,-1,-1,-1
6,3.0,620.55,415.35,95.40,211.50,1.0,-1,-1,-1
6,2.0,468.00,389.70,135.90,202.50,1.0,-1,-1,-1
6,1.0,989.10,388.35,88.20,177.30,1.0,-1,-1,-1
7,7.0,802.35,366.30,74.70,174.15,1.0,-1,-1,-1
7,6.0,416.02,354.37,87.97,188.77,1.0,-1,-1,-1
7,5.0,277.42,373.27,72.00,200.92,1.0,-1,-1,-1
7,4.0,808.20,401.40,111.60,186.30,1.0,-1,-1,-1
7,3.0,621.45,412.42,90.90,213.52,1.0,-1,-1,-1
7,2.0,486.00,389.25,90.90,202.50,1.0,-1,-1,-1
7,1.0,989.10,387.00,93.60,178.20,1.0,-1,-1,-1
8,7.0,810.45,361.57,63.00,192.82,1.0,-1,-1,-1
8,6.0,423.45,351.45,76.50,191.70,1.0,-1,-1,-1
8,5.0,275.85,366.97,76.95,205.42,1.0,-1,-1,-1
8,4.0,811.35,398.02,81.90,191.02,1.0,-1,-1,-1
