1,6.0,1174.50,536.29,83.70,229.16,1.0,-1,-1,-1
1,5.0,887.62,578.81,140.40,186.64,1.0,-1,-1,-1
1,4.0,793.80,651.37,68.85,228.15,1.0,-1,-1,-1
1,3.0,973.35,654.75,60.75,220.05,1.0,-1,-1,-1
1,2.0,851.18,604.46,59.40,210.94,1.0,-1,-1,-1
1,1.0,1053.00,614.59,58.05,202.84,1.0,-1,-1,-1
2,6.0,1171.80,535.95,90.45,228.83,1.0,-1,-1,-1
2,5.0,886.95,579.15,140.40,185.62,1.0,-1,-1,-1
2,4.0,793.12,651.38,67.50,228.15,1.0,-1,-1,-1
2,3.0,973.35,654.75,60.75,220.05,1.0,-1,-1,-1
2,2.0,851.18,604.46,59.40,210.94,1.0,-1,-1,-1
2,1.0,1053.68,614.59,58.05,202.84,1.0,-1,-1,-1
3,6.0,1167.08,539.33,103.95,225.45,1.0,-1,-1,-1
3,5.0,886.95,578.81,143.10,186.64,1.0,-1,-1,-1
3,4.0,793.80,651.38,64.80,228.15,1.0,-1,-1,-1
3,3.0,973.35,654.41,60.75,220.39,1.0,-1,-1,-1
3,2.0,850.50,604.12,60.75,210.60,1.0,-1,-1,-1
3,1.0,1053.00,614.59,59.40,203.51,1.0,-1,-1,-1
4,6.0,1161.00,546.08,116.10,218.03,1.0,-1,-1,-1
4,5.0,886.95,578.81,143.10,186.64,1.0,-1,-1,-1
4,4.0,793.80,651.71,62.10,227.14,1.0,-1,-1,-1
4,3.0,973.35,653.40,60.75,221.40,1.0,-1,-1,-1
4,2.0,851.18,604.12,60.75,210.60,1.0,-1,-1,-1
4,1.0,1052.33,614.59,62.10,203.51,1.0,-1,-1,-1
5,6.0,1158.98,549.79,120.15,214.99,1.0,-1,-1,-1
5,5.0,887.62,578.81,143.10,186.64,1.0,-1,-1,-1
5,4.0,793.12,651.71,60.75,227.14,1.0,-1,-1,-1
5,3.0,973.35,653.40,60.75,221.40,1.0,-1,-1,-1
5,2.0,851.18,603.79,60.75,210.94,1.0,-1,-1,-1
5,1.0,1052.33,614.59,62.10,203.51,1.0,-1,-1,-1
6,6.0,1156.95,559.58,130.95,204.53,1.0,-1,-1,-1
6,5.0,886.95,578.48,143.10,186.30,1.0,-1,-1,-1
6,4.0,793.12,651.71,59.40,227.14,1.0,-1,-1,-1
6,3.0,973.35,653.40,62.10,221.40,1.0,-1,-1,-1
6,2.0,851.18,603.79,62.10,210.94,1.0,-1,-1,-1
6,1.0,1050.30,614.59,66.15,202.84,1.0,-1,-1,-1
7,6.0,1152.23,562.95,139.05,201.15,1.0,-1,-1,-1
7,5.0,890.33,578.48,140.40,186.30,1.0,-1,-1,-1
7,4.0,792.45,651.71,59.40,227.14,1.0,-1,-1,-1
7,3.0,974.70,653.40,62.10,221.40,1.0,-1,-1,-1
7,2.0,851.18,603.79,62.10,211.61,1.0,-1,-1,-1
7,1.0,1048.95,614.93,70.20,202.50,1.0,-1,-1,-1
8,6.0,1150.88,562.28,144.45,201.83,1.0,-1,-1,-1
8,5.0,893.03,578.48,135.00,186.30,1.0,-1,-1,-1
8,4.0,793.12,652.05,59.40,226.80,1.0,-1,-1,-1
8,3.0,974.03,653.40,63.45,221.40,1.0,-1,-1,-1
8,2.0,851.85,603.79,62.10,211.61,1.0,-1,-1,-1
8,1.0,1046.25,614.59,72.90,202.84,1.0,-1,-1,-1
9,6.0,1151.55,562.28,144.45,202.50,1.0,-1,-1,-1
9,5.0,894.38,578.48,133.65,186.30,1.0,-1,-1,-1
9,4.0,792.45,651.71,60.75,227.14,1.0,-1,-1,-1
9,3.0,976.73,653.40,62.10,221.40,1.0,-1,-1,-1
9,2.0,851.85,603.79,62.10,211.61,1.0,-1,-1,-1
9,1.0,1045.58,614.93,74.25,202.50,1.0,-1,-1,-1
10,6.0,1156.28,562.28,144.45,202.50,1.0,-1,-1,-1
10,5.0,890.33,578.48,139.05,186.30,1.0,-1,-1,-1
10,4.0,791.78,651.04,62.10,227.14,1.0,-1,-1,-1
10,3.0,976.73,653.06,63.45,221.74,1.0,-1,-1,-1
10,2.0,851.85,603.79,66.15,210.94,1.0,-1,-1,-1
10,1.0,1044.22,614.59,75.60,202.84,1.0,-1,-1,-1
11,6.0,1152.90,562.28,147.15,202.50,1.0,-1,-1,-1
11,5.0,888.98,578.48,140.40,186.30,1.0,-1,-1,-1
11,4.0,792.45,652.05,62.10,226.80,1.0,-1,-1,-1
11,3.0,977.40,652.05,64.80,222.75,1.0,-1,-1,-1
11,2.0,851.18,604.12,68.85,210.60,1.0,-1,-1,-1
11,1.0,1042.88,614.59,76.95,202.84,1.0,-1,-1,-1
12,6.0,1153.58,562.28,145.80,202.50,1.0,-1,-1,-1
12,5.0,892.35,578.48,136.35,186.30,1.0,-1,-1,-1
12,4.0,790.43,652.05,64.80,226.80,1.0,-1,-1,-1
12,3.0,978.08,653.40,66.15,221.40,1.0,-1,-1,-1
12,2.0,850.50,606.49,72.90,208.91,1.0,-1,-1,-1
12,1.0,1041.53,614.25,79.65,203.85,1.0,-1,-1,-1
13,6.0,1156.95,561.94,144.45,202.84,1.0,-1,-1,-1
13,5.0,891.00,578.48,137.70,186.30,1.0,-1,-1,-1
13,4.0,787.73,650.70,68.85,228.15,1.0,-1,-1,-1
13,3.0,977.40,653.40,68.85,221.40,1.0,-1,-1,-1
13,2.0,850.50,606.83,74.25,207.90,1.0,-1,-1,-1
13,1.0,1040.18,614.25,81.00,203.85,1.0,-1,-1,-1
14,6.0,1156.95,562.28,143.10,202.50,1.0,-1,-1,-1
14,5.0,891.68,578.48,136.35,186.30,1.0,-1,-1,-1
14,4.0,785.70,651.38,72.90,228.15,1.0,-1,-1,-1
14,3.0,977.40,654.75,71.55,220.05,1.0,-1,-1,-1
14,2.0,849.83,608.18,78.30,206.55,1.0,-1,-1,-1
14,1.0,1040.18,614.25,82.35,203.85,1.0,-1,-1,-1
15,6.0,1156.95,561.60,144.45,203.17,1.0,-1,-1,-1
15,5.0,893.03,578.48,133.65,186.30,1.0,-1,-1,-1
15,4.0,783.68,651.38,76.95,228.15,1.0,-1,-1,-1
15,3.0,978.75,655.43,71.55,220.05,1.0,-1,-1,-1
15,2.0,849.15,609.19,81.00,205.54,1.0,-1,-1,-1
15,1.0,1039.50,614.25,83.70,203.85,1.0,-1,-1,-1
16,6.0,1158.98,561.60,140.40,203.17,1.0,-1,-1,-1
16,5.0,890.33,578.48,136.35,186.30,1.0,-1,-1,-1
16,4.0,780.30,653.40,82.35,226.80,1.0,-1,-1,-1
16,3.0,978.08,657.45,75.60,217.35,1.0,-1,-1,-1
16,2.0,848.48,610.88,85.05,203.85,1.0,-1,-1,-1
16,1.0,1038.83,614.59,87.75,203.51,1.0,-1,-1,-1
17,6.0,1160.33,562.28,136.35,202.50,1.0,-1,-1,-1
17,5.0,889.65,578.48,136.35,186.30,1.0,-1,-1,-1
17,4.0,778.95,654.41,86.40,225.79,1.0,-1,-1,-1
17,3.0,978.75,657.45,75.60,217.35,1.0,-1,-1,-1
17,2.0,847.12,611.55,87.75,203.85,1.0,-1,-1,-1
17,1.0,1038.83,614.25,89.10,203.85,1.0,-1,-1,-1
18,6.0,1163.70,561.26,132.30,203.51,1.0,-1,-1,-1
18,5.0,888.98,578.48,139.05,186.97,1.0,-1,-1,-1
18,4.0,776.93,655.43,91.80,225.45,1.0,-1,-1,-1
18,3.0,978.75,659.48,79.65,216.00,1.0,-1,-1,-1
18,2.0,845.10,612.90,93.15,202.50,1.0,-1,-1,-1
18,1.0,1038.83,614.25,91.80,203.85,1.0,-1,-1,-1
19,6.0,1166.40,561.60,125.55,203.85,1.0,-1,-1,-1
19,5.0,888.30,578.48,140.40,186.97,1.0,-1,-1,-1
19,4.0,776.25,656.44,94.50,223.09,1.0,-1,-1,-1
19,3.0,978.08,660.15,82.35,214.65,1.0,-1,-1,-1
19,2.0,845.10,613.58,94.50,201.15,1.0,-1,-1,-1
19,1.0,1038.83,614.25,93.15,203.85,1.0,-1,-1,-1
20,6.0,1165.73,562.28,121.50,203.17,1.0,-1,-1,-1
20,5.0,886.95,578.48,143.10,186.97,1.0,-1,-1,-1
20,4.0,774.90,658.80,98.55,221.40,1.0,-1,-1,-1
20,3.0,976.73,662.51,87.75,212.29,1.0,-1,-1,-1
20,2.0,842.40,615.26,99.90,200.81,1.0,-1,-1,-1
20,1.0,1038.15,614.25,97.20,203.85,1.0,-1,-1,-1
21,6.0,1169.78,562.28,116.10,203.17,1.0,-1,-1,-1
21,5.0,891.68,578.48,139.05,186.97,1.0,-1,-1,-1
21,4.0,774.23,660.49,103.95,221.06,1.0,-1,-1,-1
21,3.0,976.05,662.85,91.80,211.95,1.0,-1,-1,-1
