1,9.0,461.25,416.70,115.20,171.90,1.0,-1,-1,-1
1,8.0,701.10,454.50,58.50,136.80,1.0,-1,-1,-1
1,7.0,885.60,460.35,82.80,129.60,1.0,-1,-1,-1
1,6.0,694.80,516.15,101.70,90.90,1.0,-1,-1,-1
1,5.0,614.25,508.95,117.00,119.70,1.0,-1,-1,-1
1,4.0,246.82,468.00,73.80,126.00,1.0,-1,-1,-1
1,3.0,843.30,456.07,78.30,160.43,1.0,-1,-1,-1
1,2.0,400.50,440.55,134.10,171.90,1.0,-1,-1,-1
1,1.0,153.34,421.65,131.96,193.50,1.0,-1,-1,-1
2,9.0,452.47,420.52,122.62,168.07,1.0,-1,-1,-1
2,8.0,700.20,452.70,63.90,149.40,1.0,-1,-1,-1
2,7.0,912.60,459.90,54.00,129.60,1.0,-1,-1,-1
2,6.0,690.75,513.00,100.80,94.50,1.0,-1,-1,-1
2,5.0,608.40,502.65,108.90,126.00,1.0,-1,-1,-1
2,4.0,256.50,468.45,68.85,126.00,1.0,-1,-1,-1
2,3.0,846.45,451.80,74.70,164.70,1.0,-1,-1,-1
2,2.0,414.90,440.10,120.60,172.80,1.0,-1,-1,-1
2,1.0,153.45,420.75,129.15,194.40,1.0,-1,-1,-1
3,8.0,701.55,449.77,62.10,140.62,1.0,-1,-1,-1
3,7.0,914.85,457.42,49.05,132.08,1.0,-1,-1,-1
3,6.0,669.60,513.45,100.80,94.50,1.0,-1,-1,-1
3,5.0,593.55,496.35,149.40,131.40,1.0,-1,-1,-1
3,4.0,270.45,461.70,63.00,132.30,1.0,-1,-1,-1
3,3.0,843.75,445.50,80.55,171.00,1.0,-1,-1,-1
3,2.0,441.00,436.27,98.10,176.17,1.0,-1,-1,-1
3,1.0,157.05,419.85,121.95,196.20,1.0,-1,-1,-1
4,8.0,688.50,447.75,73.80,158.40,1.0,-1,-1,-1
4,7.0,915.30,456.30,48.60,133.20,1.0,-1,-1,-1
4,5.0,591.75,494.10,150.30,133.20,1.0,-1,-1,-1
4,4.0,271.80,461.70,78.30,131.40,1.0,-1,-1,-1
4,3.0,843.30,439.87,82.80,176.63,1.0,-1,-1,-1
